copying file from stat manager to local machine where script is kept
scp root@10.253.152.8:/home/bscmeas/PCUM_Status_na00.log /root
 checking that any of the dsp or pq value has crossed the threshold or not
Flexi
100.018
90.020
90.0557
89.016
100.0547
87.07
90.014
90.0541
90.09
----
2017-08-30 	14:10:45 	  		Not Crossed
2017-08-30 	14:11:00 	  		Not Crossed
2017-08-30 	14:11:15 	  		Not Crossed
2017-08-30 	14:11:30 	  		Not Crossed
2017-08-30 	14:11:45 	  		Not Crossed
2017-08-30 	14:12:00 	  		Not Crossed
2017-08-30 	14:12:15 	  		Not Crossed
2017-08-30 	14:12:30 	  		Not Crossed
2017-08-30 	14:12:45 	  		Not Crossed
2017-08-30 	14:13:00 	  		Not Crossed
2017-08-30 	14:13:15 	  		Not Crossed
2017-08-30 	14:13:30 	  		Not Crossed
2017-08-30 	14:13:45 	  		Not Crossed
2017-08-30 	14:14:00 	  		Not Crossed
2017-08-30 	14:14:15 	  		Not Crossed
2017-08-30 	14:14:30 	  		Not Crossed
2017-08-30 	14:14:45 	  		Not Crossed
2017-08-30 	14:15:00 	  		Not Crossed
2017-08-30 	14:15:15 	  		Not Crossed
2017-08-30 	14:15:30 	  		Not Crossed
2017-08-30 	14:15:45 	  		Not Crossed
2017-08-30 	14:16:00 	  		Not Crossed
2017-08-30 	14:16:15 	  		Not Crossed
2017-08-30 	14:16:30 	  		Not Crossed
2017-08-30 	14:16:45 	  		Not Crossed
2017-08-30 	14:17:00 	  		Not Crossed
2017-08-30 	14:17:15 	  		Not Crossed
2017-08-30 	14:17:30 	  		Not Crossed
2017-08-30 	14:17:45 	  		Not Crossed
2017-08-30 	14:18:00 	  		Not Crossed
2017-08-30 	14:18:15 	  		Not Crossed
2017-08-30 	14:18:30 	  		Not Crossed
2017-08-30 	14:18:45 	  		Not Crossed
2017-08-30 	14:19:00 	  		Not Crossed
2017-08-30 	14:19:15 	  		Not Crossed
2017-08-30 	14:19:30 	  		Not Crossed
2017-08-30 	14:19:45 	  		Not Crossed
2017-08-30 	14:20:00 	  		Not Crossed
2017-08-30 	14:20:15 	  		Not Crossed
2017-08-30 	14:20:30 	  		Not Crossed
2017-08-30 	14:20:45 	  		Not Crossed
2017-08-30 	14:21:00 	  		Not Crossed
2017-08-30 	14:21:15 	  		Not Crossed
2017-08-30 	14:21:30 	  		Not Crossed
2017-08-30 	14:21:45 	  		Not Crossed
2017-08-30 	14:22:00 	  		Not Crossed
2017-08-30 	14:22:15 	  		Not Crossed
2017-08-30 	14:22:30 	  		Not Crossed
2017-08-30 	14:22:45 	  		Not Crossed
2017-08-30 	14:23:00 	  		Not Crossed
2017-08-30 	14:23:15 	  		Not Crossed
2017-08-30 	14:23:30 	  		Not Crossed
2017-08-30 	14:23:45 	  		Not Crossed
2017-08-30 	14:24:00 	  		Not Crossed
2017-08-30 	14:24:15 	  		Not Crossed
2017-08-30 	14:24:30 	  		Not Crossed
2017-08-30 	14:24:45 	  		Not Crossed
2017-08-30 	14:25:00 	  		Not Crossed
2017-08-30 	14:25:15 	  		Not Crossed
2017-08-30 	14:25:30 	  		Not Crossed
2017-08-30 	14:25:45 	  		Not Crossed
2017-08-30 	14:26:00 	  		Not Crossed
2017-08-30 	14:26:15 	  		Not Crossed
2017-08-30 	14:26:30 	  		Not Crossed
2017-08-30 	14:26:45 	  		Not Crossed
2017-08-30 	14:27:00 	  		Not Crossed
2017-08-30 	14:27:15 	  		Not Crossed
2017-08-30 	14:27:30 	  		Not Crossed
2017-08-30 	14:27:45 	  		Not Crossed
2017-08-30 	14:28:00 	  		Not Crossed
2017-08-30 	14:28:15 	  		Not Crossed
2017-08-30 	14:28:30 	  		Not Crossed
2017-08-30 	14:28:45 	  		Not Crossed
2017-08-30 	14:29:00 	  		Not Crossed
2017-08-30 	14:29:15 	  		Not Crossed
2017-08-30 	14:29:30 	  		Not Crossed
2017-08-30 	14:29:45 	  		Not Crossed
2017-08-30 	14:30:00 	  		Not Crossed
2017-08-30 	14:30:15 	  		Not Crossed
2017-08-30 	14:30:30 	  		Not Crossed
2017-08-30 	14:30:45 	  		Not Crossed
2017-08-30 	14:31:00 	  		Not Crossed
2017-08-30 	14:31:15 	  		Not Crossed
2017-08-30 	14:31:30 	  		Not Crossed
2017-08-30 	14:31:45 	  		Not Crossed
2017-08-30 	14:32:00 	  		Not Crossed
2017-08-30 	14:32:15 	  		Not Crossed
2017-08-30 	14:32:30 	  		Not Crossed
2017-08-30 	14:32:45 	  		Not Crossed
2017-08-30 	14:33:00 	  		Not Crossed
2017-08-30 	14:33:15 	  		Not Crossed
2017-08-30 	14:33:30 	  		Not Crossed
2017-08-30 	14:33:45 	  		Not Crossed
2017-08-30 	14:34:00 	  		Not Crossed
2017-08-30 	14:34:15 	  		Not Crossed
2017-08-30 	14:34:30 	  		Not Crossed
2017-08-30 	14:34:45 	  		Not Crossed
2017-08-30 	14:35:00 	  		Not Crossed
2017-08-30 	14:35:15 	  		Not Crossed
2017-08-30 	14:35:30 	  		Not Crossed
2017-08-30 	14:35:45 	  		Not Crossed
2017-08-30 	14:36:00 	  		Not Crossed
2017-08-30 	14:36:15 	  		Not Crossed
2017-08-30 	14:36:30 	  		Not Crossed
2017-08-30 	14:36:45 	  		Not Crossed
2017-08-30 	14:37:00 	  		Not Crossed
2017-08-30 	14:37:15 	  		Not Crossed
2017-08-30 	14:37:30 	  		Not Crossed
2017-08-30 	14:37:45 	  		Not Crossed
