Time Stamp          EXEC TI BUSFR BUSHR BUSDH BUSSD IDLFR IDLHR IDLSD BLTSL GPRST BUDTF BUDTH IDDTH DAPSI BUSDF BUDF8
2017-11-23 02:56:45   0.874 00000 00000 00000 00000 00272 00000 00136 00128 00238 00000 00000 00000 00000 00000 00000
2017-11-23 02:57:00   0.878 00000 00000 00000 00000 00272 00000 00136 00128 00238 00000 00000 00000 00000 00000 00000
2017-11-23 02:57:15   0.882 00000 00000 00000 00000 00272 00000 00136 00128 00238 00000 00000 00000 00000 00000 00000
2017-11-23 02:57:30   0.886 00000 00000 00000 00000 00264 00000 00132 00144 00231 00000 00000 00000 00000 00000 00000
2017-11-23 02:57:45   0.890 00000 00000 00000 00000 00264 00000 00132 00128 00231 00000 00000 00000 00000 00000 00000
2017-11-23 02:58:00   0.894 00000 00000 00000 00000 00264 00000 00132 00128 00231 00000 00000 00000 00000 00000 00000
2017-11-23 02:58:15   0.899 00000 00000 00000 00000 00264 00000 00132 00128 00231 00000 00000 00000 00000 00000 00000
2017-11-23 02:58:30   0.903 00000 00000 00000 00000 00264 00000 00128 00136 00224 00000 00000 00000 00000 00000 00000
2017-11-23 02:58:45   0.907 00000 00000 00000 00000 00256 00000 00128 00128 00224 00000 00000 00000 00000 00000 00000
2017-11-23 02:59:00   0.911 00000 00000 00000 00000 00256 00000 00128 00128 00224 00000 00000 00000 00000 00000 00000
2017-11-23 02:59:15   0.915 00000 00000 00000 00000 00256 00000 00128 00128 00224 00000 00000 00000 00000 00000 00000
2017-11-23 02:59:30   0.919 00000 00000 00000 00000 00256 00000 00128 00128 00224 00000 00000 00000 00000 00000 00000
2017-11-23 02:59:45   0.924 00000 00000 00000 00000 00248 00000 00124 00144 00217 00000 00000 00000 00000 00000 00000
2017-11-23 03:00:00   0.928 00000 00000 00000 00000 00248 00000 00124 00128 00217 00000 00000 00000 00000 00000 00000
2017-11-23 03:00:15   0.932 00000 00000 00000 00000 00248 00000 00124 00128 00217 00000 00000 00000 00000 00000 00000
2017-11-23 03:00:30   0.936 00000 00000 00000 00000 00248 00000 00124 00128 00217 00000 00000 00000 00000 00000 00000
2017-11-23 03:00:45   0.940 00000 00000 00000 00000 00240 00000 00120 00144 00210 00000 00000 00000 00000 00000 00000
2017-11-23 03:01:00   0.944 00000 00000 00000 00000 00240 00000 00120 00128 00210 00000 00000 00000 00000 00000 00000
2017-11-23 03:01:15   0.949 00000 00000 00000 00000 00240 00000 00120 00128 00210 00000 00000 00000 00000 00000 00000
2017-11-23 03:01:30   0.953 00000 00000 00000 00000 00240 00000 00120 00128 00210 00000 00000 00000 00000 00000 00000
2017-11-23 03:01:45   0.957 00000 00000 00000 00000 00240 00000 00116 00136 00203 00000 00000 00000 00000 00000 00000
2017-11-23 03:02:00   0.961 00000 00000 00000 00000 00232 00000 00116 00128 00203 00000 00000 00000 00000 00000 00000
2017-11-23 03:02:15   0.965 00000 00000 00000 00000 00232 00000 00116 00128 00203 00000 00000 00000 00000 00000 00000
2017-11-23 03:02:30   0.969 00000 00000 00000 00000 00232 00000 00116 00128 00203 00000 00000 00000 00000 00000 00000
2017-11-23 03:02:45   0.974 00000 00000 00000 00000 00232 00000 00116 00128 00203 00000 00000 00000 00000 00000 00000
2017-11-23 03:03:00   0.978 00000 00000 00000 00000 00224 00000 00112 00144 00196 00000 00000 00000 00000 00000 00000
2017-11-23 03:03:15   0.982 00000 00000 00000 00000 00224 00000 00112 00128 00196 00000 00000 00000 00000 00000 00000
2017-11-23 03:03:30   0.986 00000 00000 00000 00000 00224 00000 00112 00128 00196 00000 00000 00000 00000 00000 00000
2017-11-23 03:03:45   0.990 00000 00000 00000 00000 00224 00000 00112 00128 00196 00000 00000 00000 00000 00000 00000
2017-11-23 03:04:00   0.994 00000 00000 00000 00000 00216 00000 00108 00144 00189 00000 00000 00000 00000 00000 00000
2017-11-23 03:04:15   0.999 00000 00000 00000 00000 00216 00000 00108 00128 00189 00000 00000 00000 00000 00000 00000
2017-11-23 03:04:30   1.003 00000 00000 00000 00000 00216 00000 00108 00128 00189 00000 00000 00000 00000 00000 00000
2017-11-23 03:04:45   1.007 00000 00000 00000 00000 00216 00000 00108 00128 00189 00000 00000 00000 00000 00000 00000
2017-11-23 03:05:00   1.011 00000 00000 00000 00000 00216 00000 00104 00136 00182 00000 00000 00000 00000 00000 00000
2017-11-23 03:05:15   1.015 00000 00000 00000 00000 00208 00000 00104 00128 00182 00000 00000 00000 00000 00000 00000
2017-11-23 03:05:30   1.019 00000 00000 00000 00000 00208 00000 00104 00128 00182 00000 00000 00000 00000 00000 00000
2017-11-23 03:05:45   1.024 00000 00000 00000 00000 00208 00000 00104 00128 00182 00000 00000 00000 00000 00000 00000
2017-11-23 03:06:00   1.028 00000 00000 00000 00000 00208 00000 00104 00128 00182 00000 00000 00000 00000 00000 00000
2017-11-23 03:06:15   1.032 00000 00000 00000 00000 00200 00000 00100 00144 00175 00000 00000 00000 00000 00000 00000
2017-11-23 03:06:30   1.036 00000 00000 00000 00000 00200 00000 00100 00128 00175 00000 00000 00000 00000 00000 00000
2017-11-23 03:06:45   1.040 00000 00000 00000 00000 00200 00000 00100 00128 00175 00000 00000 00000 00000 00000 00000
2017-11-23 03:07:00   1.044 00000 00000 00000 00000 00200 00000 00100 00128 00175 00000 00000 00000 00000 00000 00000
2017-11-23 03:07:15   1.049 00000 00000 00000 00000 00193 00000 00096 00136 00175 00000 00000 00000 00000 00000 00000
2017-11-23 03:07:30   1.053 00000 00000 00000 00000 00192 00000 00096 00128 00168 00000 00000 00000 00000 00000 00000
2017-11-23 03:07:45   1.057 00000 00000 00000 00000 00192 00000 00096 00128 00168 00000 00000 00000 00000 00000 00000
2017-11-23 03:08:00   1.061 00000 00000 00000 00000 00192 00000 00096 00128 00168 00000 00000 00000 00000 00000 00000
2017-11-23 03:08:15   1.065 00000 00000 00000 00000 00184 00000 00092 00144 00161 00000 00000 00000 00000 00000 00000
2017-11-23 03:08:30   1.069 00000 00000 00000 00000 00184 00000 00092 00128 00161 00000 00000 00000 00000 00000 00000
2017-11-23 03:08:45   1.074 00000 00000 00000 00000 00184 00000 00092 00128 00161 00000 00000 00000 00000 00000 00000
2017-11-23 03:09:00   1.078 00000 00000 00000 00000 00184 00000 00092 00128 00161 00000 00000 00000 00000 00000 00000
2017-11-23 03:09:15   1.082 00000 00000 00000 00000 00184 00000 00092 00128 00161 00000 00000 00000 00000 00000 00000
2017-11-23 03:09:30   1.086 00000 00000 00000 00000 00176 00000 00088 00144 00154 00000 00000 00000 00000 00000 00000
2017-11-23 03:09:45   1.090 00000 00000 00000 00000 00176 00000 00088 00128 00154 00000 00000 00000 00000 00000 00000
2017-11-23 03:10:00   1.094 00000 00000 00000 00000 00176 00000 00088 00128 00154 00000 00000 00000 00000 00000 00000
2017-11-23 03:10:15   1.099 00000 00000 00000 00000 00176 00000 00088 00128 00154 00000 00000 00000 00000 00000 00000
2017-11-23 03:10:30   1.103 00000 00000 00000 00000 00169 00000 00084 00136 00154 00000 00000 00000 00000 00000 00000
2017-11-23 03:10:45   1.107 00000 00000 00000 00000 00168 00000 00084 00128 00147 00000 00000 00000 00000 00000 00000
2017-11-23 03:11:00   1.111 00000 00000 00000 00000 00168 00000 00084 00128 00147 00000 00000 00000 00000 00000 00000
2017-11-23 03:11:15   1.115 00000 00000 00000 00000 00168 00000 00084 00128 00147 00000 00000 00000 00000 00000 00000
2017-11-23 03:11:30   1.119 00000 00000 00000 00000 00168 00000 00080 00136 00140 00000 00000 00000 00000 00000 00000
2017-11-23 03:11:45   1.124 00000 00000 00000 00000 00160 00000 00080 00128 00140 00000 00000 00000 00000 00000 00000
2017-11-23 03:12:00   1.128 00000 00000 00000 00000 00160 00000 00080 00128 00140 00000 00000 00000 00000 00000 00000
2017-11-23 03:12:15   1.132 00000 00000 00000 00000 00160 00000 00080 00128 00140 00000 00000 00000 00000 00000 00000
2017-11-23 03:12:30   1.136 00000 00000 00000 00000 00160 00000 00080 00128 00140 00000 00000 00000 00000 00000 00000
2017-11-23 03:12:45   1.140 00000 00000 00000 00000 00152 00000 00076 00144 00133 00000 00000 00000 00000 00000 00000
2017-11-23 03:13:00   1.144 00000 00000 00000 00000 00152 00000 00076 00128 00133 00000 00000 00000 00000 00000 00000
2017-11-23 03:13:15   1.149 00000 00000 00000 00000 00152 00000 00076 00128 00133 00000 00000 00000 00000 00000 00000
2017-11-23 03:13:30   1.153 00000 00000 00000 00000 00152 00000 00076 00128 00133 00000 00000 00000 00000 00000 00000
2017-11-23 03:13:45   1.157 00000 00000 00000 00000 00144 00000 00072 00144 00126 00000 00000 00000 00000 00000 00000
2017-11-23 03:14:00   1.161 00000 00000 00000 00000 00144 00000 00072 00128 00126 00000 00000 00000 00000 00000 00000
2017-11-23 03:14:15   1.165 00000 00000 00000 00000 00144 00000 00072 00128 00126 00000 00000 00000 00000 00000 00000
2017-11-23 03:14:30   1.169 00000 00000 00000 00000 00144 00000 00072 00128 00126 00000 00000 00000 00000 00000 00000
2017-11-23 03:14:45   1.174 00000 00000 00000 00000 00144 00000 00068 00136 00119 00000 00000 00000 00000 00000 00000
2017-11-23 03:15:00   1.178 00000 00000 00000 00000 00136 00000 00068 00128 00119 00000 00000 00000 00000 00000 00000
2017-11-23 03:15:15   1.182 00000 00000 00000 00000 00136 00000 00068 00128 00119 00000 00000 00000 00000 00000 00000
2017-11-23 03:15:30   1.186 00000 00000 00000 00000 00136 00000 00068 00128 00119 00000 00000 00000 00000 00000 00000
2017-11-23 03:15:45   1.190 00000 00000 00000 00000 00136 00000 00068 00128 00119 00000 00000 00000 00000 00000 00000
2017-11-23 03:16:00   1.194 00000 00000 00000 00000 00128 00000 00064 00144 00112 00000 00000 00000 00000 00000 00000
2017-11-23 03:16:15   1.199 00000 00000 00000 00000 00128 00000 00064 00128 00112 00000 00000 00000 00000 00000 00000
2017-11-23 03:16:30   1.203 00000 00000 00000 00000 00128 00000 00064 00128 00112 00000 00000 00000 00000 00000 00000
2017-11-23 03:16:45   1.207 00000 00000 00000 00000 00128 00000 00064 00128 00112 00000 00000 00000 00000 00000 00000
2017-11-23 03:17:00   1.211 00000 00000 00000 00000 00120 00000 00060 00144 00105 00000 00000 00000 00000 00000 00000
2017-11-23 03:17:15   1.215 00000 00000 00000 00000 00120 00000 00060 00128 00105 00000 00000 00000 00000 00000 00000
2017-11-23 03:17:30   1.219 00000 00000 00000 00000 00120 00000 00060 00128 00105 00000 00000 00000 00000 00000 00000
2017-11-23 03:17:45   1.224 00000 00000 00000 00000 00120 00000 00060 00128 00105 00000 00000 00000 00000 00000 00000
2017-11-23 03:18:00   1.228 00000 00000 00000 00000 00120 00000 00056 00136 00098 00000 00000 00000 00000 00000 00000
2017-11-23 03:18:15   1.232 00000 00000 00000 00000 00112 00000 00056 00128 00098 00000 00000 00000 00000 00000 00000
2017-11-23 03:18:30   1.236 00000 00000 00000 00000 00112 00000 00056 00128 00098 00000 00000 00000 00000 00000 00000
2017-11-23 03:18:45   1.240 00000 00000 00000 00000 00112 00000 00056 00128 00098 00000 00000 00000 00000 00000 00000
2017-11-23 03:19:00   1.244 00000 00000 00000 00000 00112 00000 00056 00128 00098 00000 00000 00000 00000 00000 00000
2017-11-23 03:19:15   1.249 00000 00000 00000 00000 00104 00000 00052 00144 00091 00000 00000 00000 00000 00000 00000
2017-11-23 03:19:30   1.253 00000 00000 00000 00000 00104 00000 00052 00128 00091 00000 00000 00000 00000 00000 00000
2017-11-23 03:19:45   1.257 00000 00000 00000 00000 00104 00000 00052 00128 00091 00000 00000 00000 00000 00000 00000
2017-11-23 03:20:00   1.261 00000 00000 00000 00000 00104 00000 00052 00128 00091 00000 00000 00000 00000 00000 00000
2017-11-23 03:20:15   1.265 00000 00000 00000 00000 00097 00000 00048 00136 00091 00000 00000 00000 00000 00000 00000
2017-11-23 03:20:30   1.269 00000 00000 00000 00000 00096 00000 00048 00128 00084 00000 00000 00000 00000 00000 00000
2017-11-23 03:20:45   1.274 00000 00000 00000 00000 00096 00000 00048 00128 00084 00000 00000 00000 00000 00000 00000
2017-11-23 03:21:00   1.278 00000 00000 00000 00000 00096 00000 00048 00128 00084 00000 00000 00000 00000 00000 00000
2017-11-23 03:21:15   1.282 00000 00000 00000 00000 00088 00000 00044 00144 00077 00000 00000 00000 00000 00000 00000
2017-11-23 03:21:30   1.286 00000 00000 00000 00000 00088 00000 00044 00128 00077 00000 00000 00000 00000 00000 00000
2017-11-23 03:21:45   1.290 00000 00000 00000 00000 00088 00000 00044 00128 00077 00000 00000 00000 00000 00000 00000
2017-11-23 03:22:00   1.294 00000 00000 00000 00000 00088 00000 00044 00128 00077 00000 00000 00000 00000 00000 00000
2017-11-23 03:22:15   1.299 00000 00000 00000 00000 00088 00000 00044 00128 00077 00000 00000 00000 00000 00000 00000
2017-11-23 03:22:30   1.303 00000 00000 00000 00000 00080 00000 00040 00144 00070 00000 00000 00000 00000 00000 00000
2017-11-23 03:22:45   1.307 00000 00000 00000 00000 00080 00000 00040 00128 00070 00000 00000 00000 00000 00000 00000
2017-11-23 03:23:00   1.311 00000 00000 00000 00000 00080 00000 00040 00128 00070 00000 00000 00000 00000 00000 00000
2017-11-23 03:23:15   1.315 00000 00000 00000 00000 00080 00000 00040 00128 00070 00000 00000 00000 00000 00000 00000
2017-11-23 03:23:30   1.319 00000 00000 00000 00000 00073 00000 00036 00136 00070 00000 00000 00000 00000 00000 00000
2017-11-23 03:23:45   1.324 00000 00000 00000 00000 00072 00000 00036 00128 00063 00000 00000 00000 00000 00000 00000
2017-11-23 03:24:00   1.328 00000 00000 00000 00000 00072 00000 00036 00128 00063 00000 00000 00000 00000 00000 00000
2017-11-23 03:24:15   1.332 00000 00000 00000 00000 00072 00000 00036 00128 00063 00000 00000 00000 00000 00000 00000
2017-11-23 03:24:30   1.336 00000 00000 00000 00000 00072 00000 00032 00136 00056 00000 00000 00000 00000 00000 00000
2017-11-23 03:24:45   1.340 00000 00000 00000 00000 00064 00000 00032 00128 00056 00000 00000 00000 00000 00000 00000
2017-11-23 03:25:00   1.344 00000 00000 00000 00000 00064 00000 00032 00128 00056 00000 00000 00000 00000 00000 00000
2017-11-23 03:25:15   1.349 00000 00000 00000 00000 00064 00000 00032 00128 00056 00000 00000 00000 00000 00000 00000
2017-11-23 03:25:30   1.353 00000 00000 00000 00000 00064 00000 00032 00128 00056 00000 00000 00000 00000 00000 00000
2017-11-23 03:25:45   1.357 00000 00000 00000 00000 00056 00000 00028 00144 00049 00000 00000 00000 00000 00000 00000
2017-11-23 03:26:00   1.361 00000 00000 00000 00000 00056 00000 00028 00128 00049 00000 00000 00000 00000 00000 00000
2017-11-23 03:26:15   1.365 00000 00000 00000 00000 00056 00000 00028 00128 00049 00000 00000 00000 00000 00000 00000
2017-11-23 03:26:30   1.369 00000 00000 00000 00000 00056 00000 00028 00128 00049 00000 00000 00000 00000 00000 00000
2017-11-23 03:26:45   1.374 00000 00000 00000 00000 00049 00000 00024 00136 00049 00000 00000 00000 00000 00000 00000
2017-11-23 03:27:00   1.378 00000 00000 00000 00000 00048 00000 00024 00128 00042 00000 00000 00000 00000 00000 00000
2017-11-23 03:27:15   1.382 00000 00000 00000 00000 00048 00000 00024 00128 00042 00000 00000 00000 00000 00000 00000
2017-11-23 03:27:30   1.386 00000 00000 00000 00000 00048 00000 00024 00128 00042 00000 00000 00000 00000 00000 00000
2017-11-23 03:27:45   1.390 00000 00000 00000 00000 00048 00000 00020 00136 00035 00000 00000 00000 00000 00000 00000
2017-11-23 03:28:00   1.394 00000 00000 00000 00000 00040 00000 00020 00128 00035 00000 00000 00000 00000 00000 00000
2017-11-23 03:28:15   1.399 00000 00000 00000 00000 00040 00000 00020 00128 00035 00000 00000 00000 00000 00000 00000
2017-11-23 03:28:30   1.403 00000 00000 00000 00000 00040 00000 00020 00128 00035 00000 00000 00000 00000 00000 00000
2017-11-23 03:28:45   1.407 00000 00000 00000 00000 00040 00000 00020 00128 00035 00000 00000 00000 00000 00000 00000
2017-11-23 03:29:00   1.411 00000 00000 00000 00000 00032 00000 00016 00144 00028 00000 00000 00000 00000 00000 00000
2017-11-23 03:29:15   1.415 00000 00000 00000 00000 00032 00000 00016 00128 00028 00000 00000 00000 00000 00000 00000
2017-11-23 03:29:30   1.419 00000 00000 00000 00000 00032 00000 00016 00128 00028 00000 00000 00000 00000 00000 00000
2017-11-23 03:29:45   1.424 00000 00000 00000 00000 00032 00000 00016 00128 00028 00000 00000 00000 00000 00000 00000
2017-11-23 03:30:00   1.428 00000 00000 00000 00000 00024 00000 00012 00144 00021 00000 00000 00000 00000 00000 00000
2017-11-23 03:30:15   1.432 00000 00000 00000 00000 00024 00000 00012 00128 00021 00000 00000 00000 00000 00000 00000
2017-11-23 03:30:30   1.436 00000 00000 00000 00000 00024 00000 00012 00128 00021 00000 00000 00000 00000 00000 00000
2017-11-23 03:30:45   1.440 00000 00000 00000 00000 00024 00000 00012 00128 00021 00000 00000 00000 00000 00000 00000
2017-11-23 03:31:00   1.444 00000 00000 00000 00000 00024 00000 00008 00136 00014 00000 00000 00000 00000 00000 00000
2017-11-23 03:31:15   1.449 00000 00000 00000 00000 00016 00000 00008 00128 00014 00000 00000 00000 00000 00000 00000
2017-11-23 03:31:30   1.453 00000 00000 00000 00000 00016 00000 00008 00128 00014 00000 00000 00000 00000 00000 00000
2017-11-23 03:31:45   1.457 00000 00000 00000 00000 00016 00000 00008 00128 00014 00000 00000 00000 00000 00000 00000
2017-11-23 03:32:00   1.461 00000 00000 00000 00000 00016 00000 00008 00128 00014 00000 00000 00000 00000 00000 00000
2017-11-23 03:32:15   1.465 00000 00000 00000 00000 00008 00000 00004 00144 00007 00000 00000 00000 00000 00000 00000
2017-11-23 03:32:30   1.469 00000 00000 00000 00000 00008 00000 00004 00128 00007 00000 00000 00000 00000 00000 00000
2017-11-23 03:32:45   1.474 00000 00000 00000 00000 00008 00000 00004 00128 00007 00000 00000 00000 00000 00000 00000
2017-11-23 03:33:00   1.478 00000 00000 00000 00000 00008 00000 00004 00128 00007 00000 00000 00000 00000 00000 00000
2017-11-23 03:33:15   1.482 00000 00000 00000 00000 00001 00000 00000 00136 00007 00000 00000 00000 00000 00000 00000
2017-11-23 03:33:30   1.486 00000 00000 00000 00000 00000 00000 00000 00128 00000 00000 00000 00000 00000 00000 00000
2017-11-23 03:33:45   1.490 00000 00000 00000 00000 00000 00000 00000 00128 00000 00000 00000 00000 00000 00000 00000
2017-11-23 03:34:00   1.494 00000 00000 00000 00000 00000 00000 00000 00128 00000 00000 00000 00000 00000 00000 00000
2017-11-23 03:34:15   1.499 00000 00000 00000 00000 00000 00000 00000 00128 00000 00000 00000 00000 00000 00000 00000
2017-11-23 03:34:30   1.503 00000 00000 00000 00000 00000 00000 00000 00112 00000 00000 00000 00000 00000 00000 00000
2017-11-23 03:34:45   1.507 00000 00000 00000 00000 00000 00000 00000 00112 00000 00000 00000 00000 00000 00000 00000
2017-11-23 03:35:00   1.511 00000 00000 00000 00000 00000 00000 00000 00112 00000 00000 00000 00000 00000 00000 00000
2017-11-23 03:35:15   1.515 00000 00000 00000 00000 00000 00000 00000 00112 00000 00000 00000 00000 00000 00000 00000
2017-11-23 03:35:30   1.519 00000 00000 00000 00000 00000 00000 00000 00112 00000 00000 00000 00000 00000 00000 00000
2017-11-23 03:35:45   1.524 00000 00000 00000 00000 00000 00000 00000 00096 00000 00000 00000 00000 00000 00000 00000
2017-11-23 03:36:00   1.528 00000 00000 00000 00000 00000 00000 00000 00096 00000 00000 00000 00000 00000 00000 00000
2017-11-23 03:36:15   1.532 00000 00000 00000 00000 00000 00000 00000 00096 00000 00000 00000 00000 00000 00000 00000
2017-11-23 03:36:30   1.536 00000 00000 00000 00000 00000 00000 00000 00096 00000 00000 00000 00000 00000 00000 00000
2017-11-23 03:36:45   1.540 00000 00000 00000 00000 00000 00000 00000 00080 00000 00000 00000 00000 00000 00000 00000
2017-11-23 03:37:00   1.544 00000 00000 00000 00000 00000 00000 00000 00080 00000 00000 00000 00000 00000 00000 00000
2017-11-23 03:37:15   1.549 00000 00000 00000 00000 00000 00000 00000 00080 00000 00000 00000 00000 00000 00000 00000
